MsgID.LOCAL_POSITION,38.4080000,-0.1004081,-0.0561277,0.0115964
MsgID.LOCAL_VELOCITY,38.4080000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932823,-0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.6580000,0.0551679,-0.0071091,0.0468151
MsgID.LOCAL_VELOCITY,38.6580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932829,-0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.9080000,0.1223653,-0.1361696,0.0658940
MsgID.LOCAL_VELOCITY,38.9080000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932812,-0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.1580000,-0.0629160,-0.0043358,0.0639906
MsgID.LOCAL_VELOCITY,39.1580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932808,-0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.4080000,-0.1100512,0.0786242,0.0450725
MsgID.LOCAL_VELOCITY,39.4080000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932817,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.6580000,-0.0117709,-0.1261630,0.0181587
MsgID.LOCAL_VELOCITY,39.6580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932817,0.0210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.9080000,-0.0098500,-0.1605185,-0.0211600
MsgID.LOCAL_VELOCITY,39.9080000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932812,0.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.1580000,-0.0580718,-0.0914661,-0.0593236
MsgID.LOCAL_VELOCITY,40.1580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932808,0.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.4080000,-0.1124183,-0.0263564,-0.1018314
MsgID.LOCAL_VELOCITY,40.4080000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932825,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.6580000,0.0783086,-0.0094374,-0.1332945
MsgID.LOCAL_VELOCITY,40.6580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932823,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.9080000,0.0537062,-0.0375530,-0.1580750
MsgID.LOCAL_VELOCITY,40.9080000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932809,0.1670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.1580000,-0.0961784,-0.1149872,-0.1678136
MsgID.LOCAL_VELOCITY,41.1580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932806,0.1650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.4080000,-0.1274747,0.0073781,-0.1657717
MsgID.LOCAL_VELOCITY,41.4080000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932824,0.1550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.6590000,0.0745639,-0.1276221,-0.1553869
MsgID.LOCAL_VELOCITY,41.6590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932824,0.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.9090000,0.0690601,0.0745057,-0.1393168
MsgID.LOCAL_VELOCITY,41.9090000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932817,0.1260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.1590000,-0.0096301,0.0746609,-0.1264367
MsgID.LOCAL_VELOCITY,42.1590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932820,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.4090000,0.0222418,0.0360215,-0.1172509
MsgID.LOCAL_VELOCITY,42.4090000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932823,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.6590000,0.0565778,0.1520538,-0.1155338
MsgID.LOCAL_VELOCITY,42.6590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932812,0.1210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.9090000,-0.0580524,0.0013452,-0.1215784
MsgID.LOCAL_VELOCITY,42.9090000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932816,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.1590000,-0.0231084,0.0398916,-0.1324900
MsgID.LOCAL_VELOCITY,43.1590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932804,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.4090000,-0.1475304,0.1567518,-0.1485021
MsgID.LOCAL_VELOCITY,43.4090000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957496,37.7932802,0.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.6590000,-0.1700503,0.1640161,-0.1612539
MsgID.LOCAL_VELOCITY,43.6590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932808,0.1680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.9090000,-0.1055174,0.1377425,-0.1684974
MsgID.LOCAL_VELOCITY,43.9090000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932827,0.1640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.1590000,0.0990758,0.0447862,-0.1644114
MsgID.LOCAL_VELOCITY,44.1590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932813,0.1450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.4090000,-0.0560410,-0.1393361,-0.1459200
MsgID.LOCAL_VELOCITY,44.4090000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932805,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.6590000,-0.1378291,-0.0432858,-0.1186612
MsgID.LOCAL_VELOCITY,44.6590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932820,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.9090000,0.0200622,0.1370492,-0.0786359
MsgID.LOCAL_VELOCITY,44.9090000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932818,0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.1590000,-0.0014293,0.1113343,-0.0402922
MsgID.LOCAL_VELOCITY,45.1590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932815,-0.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.4100000,-0.0352479,0.0359801,0.0017710
MsgID.LOCAL_VELOCITY,45.4100000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932815,-0.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.6600000,-0.0269825,-0.1238347,0.0325235
MsgID.LOCAL_VELOCITY,45.6600000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932803,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.9100000,-0.1596570,-0.0708736,0.0575051
MsgID.LOCAL_VELOCITY,45.9100000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932803,-0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.1600000,-0.1681100,-0.0100376,0.0669692
MsgID.LOCAL_VELOCITY,46.1600000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932811,-0.0580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.4100000,-0.0766206,-0.1091095,0.0581884
MsgID.LOCAL_VELOCITY,46.4100000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932828,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.6600000,0.1137506,0.1029214,0.0313661
MsgID.LOCAL_VELOCITY,46.6600000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932809,0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.9100000,-0.0966634,0.1251386,-0.0180160
MsgID.LOCAL_VELOCITY,46.9100000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932807,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.1600000,-0.1167256,0.1844845,-0.0709945
MsgID.LOCAL_VELOCITY,47.1600000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932819,0.1310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.4100000,0.0154897,0.0569762,-0.1314485
MsgID.LOCAL_VELOCITY,47.4100000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932812,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.6610000,-0.0609692,0.0116622,-0.1746659
MsgID.LOCAL_VELOCITY,47.6610000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932814,0.2040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.9110000,-0.0401180,-0.0124176,-0.2040479
MsgID.LOCAL_VELOCITY,47.9110000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.LOCAL_POSITION,48.1610000,-0.0394389,-0.1704836,-0.2083254
MsgID.LOCAL_VELOCITY,48.1610000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932814,0.2080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932803,0.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.4110000,-0.1621405,-0.1236071,-0.1901032
MsgID.LOCAL_VELOCITY,48.4110000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932813,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.6610000,-0.0549156,-0.0093753,-0.1587977
MsgID.LOCAL_VELOCITY,48.6610000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.9110000,-0.0098371,0.0013349,-0.1124805
MsgID.LOCAL_VELOCITY,48.9110000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932816,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.1610000,-0.0139310,-0.0144665,-0.0680554
MsgID.LOCAL_VELOCITY,49.1610000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7932814,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.4110000,-0.0417801,-0.1533369,-0.0194862
MsgID.LOCAL_VELOCITY,49.4110000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932826,-0.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.6610000,0.0952794,-0.1610048,0.0154717
MsgID.LOCAL_VELOCITY,49.6610000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932825,-0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.9110000,0.0781469,-0.0191749,0.0401454
MsgID.LOCAL_VELOCITY,49.9110000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932808,-0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,50.1610000,-0.1122889,-0.0336104,0.0428319
